function_path,type,type_name
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_mult_maps_to_nonzero(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_multiples_distinct_mod_prime(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_only_odd_divisor_of_pow2(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_p_divisibility_facts(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_p_is_odd(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_partial_binomial_sum_mod_p(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_pascal_sum_split(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_pow_2_is_mul(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_prime_gt_2_is_odd(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_product_nonzero_mod_prime(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_product_of_complements(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_product_of_multiples_eq(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_product_of_multiples_mod_eq_factorial(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_shifted_is_a_times(),3,lemma
probe:curve25519-dalek/4.1.3/number_theory_lemmas/common_lemmas/lemmas/lemma_square_root_of_unity(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger/scalar_mul/serial/backend/Pippenger<&Vec<([i8;/64]>#process_column(),4,helper_exec
probe:curve25519-dalek/4.1.3/pippenger/scalar_mul/serial/backend/Pippenger<&Vec<Option<EdwardsPoint>>>#pair_scalars_points(),4,helper_exec
probe:curve25519-dalek/4.1.3/pippenger/scalar_mul/serial/backend/Pippenger<J>#optional_multiscalar_mul_verus(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/pippenger/scalar_mul/serial/backend/Pippenger<usize>#init_buckets(),4,helper_exec
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_bucket_weighted_sum_equals_column_sum(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_intermediate_sum_extend(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_pippenger_horner_correct(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_pippenger_peel_last(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_pippenger_single(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_pippenger_zero_points_from(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_reconstruct_radix_2w_from_eq_helper(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_reconstruct_radix_2w_from_equals_reconstruct(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_running_sum_eq_weighted_from(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_running_sum_equals_weighted(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_weighted_bucket_sum_add_to_bucket(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_weighted_bucket_sum_agree(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_weighted_bucket_sum_all_identity(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_weighted_from_decompose(),3,lemma
probe:curve25519-dalek/4.1.3/pippenger_lemmas/edwards_lemmas/lemmas/lemma_weighted_from_eq_weighted_bucket_sum(),3,lemma
probe:curve25519-dalek/4.1.3/pow22501_t19_lemma/field_lemmas/lemmas/lemma_pow22501_prove_t19(),3,lemma
probe:curve25519-dalek/4.1.3/pow22501_t3_lemma/field_lemmas/lemmas/lemma_pow22501_prove_t3(),3,lemma
probe:curve25519-dalek/4.1.3/pow2_51_lemmas/field_lemmas/lemmas/lemma_add_then_shift(),3,lemma
probe:curve25519-dalek/4.1.3/pow2_51_lemmas/field_lemmas/lemmas/lemma_cast_then_mask_51(),3,lemma
probe:curve25519-dalek/4.1.3/pow2_51_lemmas/field_lemmas/lemmas/lemma_cast_then_mod_51(),3,lemma
probe:curve25519-dalek/4.1.3/pow2_51_lemmas/field_lemmas/lemmas/lemma_masked_lt_51(),3,lemma
probe:curve25519-dalek/4.1.3/pow2_51_lemmas/field_lemmas/lemmas/lemma_mul_sub(),3,lemma
probe:curve25519-dalek/4.1.3/pow2_51_lemmas/field_lemmas/lemmas/lemma_shr_51_fits_u64(),3,lemma
probe:curve25519-dalek/4.1.3/pow2_51_lemmas/field_lemmas/lemmas/lemma_shr_51_le(),3,lemma
probe:curve25519-dalek/4.1.3/pow2_51_lemmas/field_lemmas/lemmas/lemma_two_factoring_51(),3,lemma
probe:curve25519-dalek/4.1.3/pow2_51_lemmas/field_lemmas/lemmas/lemma_u64_div_and_mod_51(),3,lemma
probe:curve25519-dalek/4.1.3/pow2k_lemmas/field_lemmas/lemmas/lemma_c_i_0_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/pow2k_lemmas/field_lemmas/lemmas/lemma_c_i_shift_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/pow2k_lemmas/field_lemmas/lemmas/lemma_pow2k_loop_boundary(),3,lemma
probe:curve25519-dalek/4.1.3/pow2k_lemmas/field_lemmas/lemmas/lemma_pow2k_loop_value(),3,lemma
probe:curve25519-dalek/4.1.3/pow2k_lemmas/field_lemmas/lemmas/lemma_term_product_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/pow_chain_lemmas/field_lemmas/lemmas/lemma_prove_geometric_mul_step(),3,lemma
probe:curve25519-dalek/4.1.3/pow_chain_lemmas/field_lemmas/lemmas/lemma_prove_pow2k_step(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_binary_sum_div_decomposition(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_binary_sum_mod_decomposition(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_chunk_extraction_commutes_with_mod(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_div_bound(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_modular_bit_partitioning(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_modular_power_addition(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_distributivity_over_word(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_div_mod(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_even(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_geometric(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_geometric_double(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_mul_bound_general(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_mul_div(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_mul_div_mod_close_mod(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_mul_div_mod_small_div(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_mul_div_mod_small_mod(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_mul_div_mod_small_mul(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_mul_mod(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_plus_one(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow2_square(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow_mod_composition(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow_mod_congruent(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow_mod_one(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow_nat_is_nat(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_pow_nonnegative(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/lemma_two_factoring(),3,lemma
probe:curve25519-dalek/4.1.3/pow_lemmas/common_lemmas/lemmas/pow2_MUL_div(),3,lemma
probe:curve25519-dalek/4.1.3/pow_p58_lemma/field_lemmas/lemmas/lemma_pow_p58_prove(),3,lemma
probe:curve25519-dalek/4.1.3/radix16_lemmas/scalar_lemmas_/lemmas/lemma_bytes32_to_radix16_nibbles(),3,lemma
probe:curve25519-dalek/4.1.3/radix16_lemmas/scalar_lemmas_/lemmas/lemma_carry_preserves_reconstruction(),3,lemma
probe:curve25519-dalek/4.1.3/radix16_lemmas/scalar_lemmas_/lemmas/lemma_nibbles_equal_bytes_prefix(),3,lemma
probe:curve25519-dalek/4.1.3/radix16_lemmas/scalar_lemmas_/lemmas/lemma_valid_radix_16_implies_all_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_as_radix_2w_postconditions(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_digits_count_radix_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_last_iter_carry_zero(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_radix_2w_digit_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_radix_2w_loop_reconstruction_step(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_reconstruct_radix_2w_split(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_u64_shl_low_bits(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_u64x4_bit_extraction(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_u64x4_cross_word_decompose(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_u64x4_cross_word_extraction(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_u64x4_cross_word_reduce_to_two(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_u64x4_lower_words_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_u64x4_mod_strip_above(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_u64x4_single_word_decompose_generic(),3,lemma
probe:curve25519-dalek/4.1.3/radix_2w_lemmas/scalar_lemmas_/lemmas/lemma_w_digits_count_concrete(),3,lemma
probe:curve25519-dalek/4.1.3/reduce_lemmas/field_lemmas/lemmas/lemma_reduce_bound_2p(),3,lemma
probe:curve25519-dalek/4.1.3/reduce_lemmas/field_lemmas/lemmas/lemma_reduce_boundaries(),3,lemma
probe:curve25519-dalek/4.1.3/reduce_lemmas/field_lemmas/lemmas/proof_reduce(),3,lemma
probe:curve25519-dalek/4.1.3/ristretto/&BatchCompressState#BatchCompressState<FieldElement>#efgh(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&CompressedRistretto#CompressedRistretto<Option<RistrettoPoint>>#decompress(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&CompressedRistretto#CompressedRistretto<[u8;/32]>#as_bytes(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&CompressedRistretto#CompressedRistretto<[u8;/32]>#to_bytes(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&RistrettoBasepointTable#Mul<&Scalar>#mul(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&RistrettoBasepointTable#RistrettoBasepointTable<RistrettoPoint>#basepoint(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&RistrettoPoint#Add<&RistrettoPoint>#add(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&RistrettoPoint#Mul<&Scalar>#mul(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&RistrettoPoint#Neg<RistrettoPoint>#neg(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&RistrettoPoint#RistrettoPoint<CompressedRistretto>#compress(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&RistrettoPoint#RistrettoPoint<[EdwardsPoint;/4]>#coset4(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&RistrettoPoint#Sub<&RistrettoPoint>#sub(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&Scalar#Mul<&RistrettoBasepointTable>#mul(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/&Scalar#Mul<&RistrettoPoint>#mul(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/BatchCompressState#From<&RistrettoPoint>#from(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/CompressedRistretto#ConstantTimeEq<&CompressedRistretto>#ct_eq(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/CompressedRistretto#Default<CompressedRistretto>#default(),2,uncalled_original
probe:curve25519-dalek/4.1.3/ristretto/CompressedRistretto#Identity<CompressedRistretto>#identity(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/CompressedRistretto#Zeroize#zeroize(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/CompressedRistretto<&[u8]>#from_slice(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoBasepointTable<&RistrettoPoint>#create(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#AddAssign<&RistrettoPoint>#add_assign(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#ConditionallySelectable<&RistrettoPoint>#conditional_select(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#ConstantTimeEq<&RistrettoPoint>#ct_eq(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#Default<RistrettoPoint>#default(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#Identity<RistrettoPoint>#identity(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#MulAssign<&Scalar>#mul_assign(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#Neg<RistrettoPoint>#neg(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#PartialEq<&RistrettoPoint>#eq(),4,helper_exec
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#SubAssign<&RistrettoPoint>#sub_assign(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#Sum<I>#sum(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint#Zeroize#zeroize(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<&RistrettoPoint>#vartime_double_scalar_mul_basepoint(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<&Scalar>#mul_base(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<&Vec<FieldElement>>#batch_invert_vec(),5,external_assume
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<&[RistrettoPoint]>#double_and_compress_batch_verus(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<&[RistrettoPoint]>#sum_of_slice(),2,uncalled_original
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<&[u8;/64]>#from_uniform_bytes(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<&[u8]>#hash_from_bytes_verus(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<J>#multiscalar_mul_verus(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<J>#optional_multiscalar_mul_verus(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<RistrettoPoint>#elligator_ristretto_flavor(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/ristretto/RistrettoPoint<[u8;/64]>#from_hash_verus(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Add<&Scalar>#add(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Mul<&Scalar>#mul(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Neg<Scalar>#neg(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Scalar<Choice>#is_canonical(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Scalar<Scalar>#invert(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Scalar<Scalar>#reduce(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Scalar<UnpackedScalar>#unpack(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Scalar<[bool;/256]>#bits_le(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Scalar<[i8;/256]>#non_adjacent_form(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Scalar<[i8;/64]>#as_radix_16(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Scalar<[i8;/64]>#as_radix_2w(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Scalar<[u8;/32]>#as_bytes(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Scalar<[u8;/32]>#to_bytes(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar#Sub<&Scalar>#sub(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar52#Scalar52<Scalar>#pack(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar52#Scalar52<UnpackedScalar>#invert(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/&Scalar52#Scalar52<UnpackedScalar>#montgomery_invert(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#AddAssign<&Scalar>#add_assign(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#ConstantTimeEq<&Self>#ct_eq(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#Default<Scalar>#default(),2,uncalled_original
probe:curve25519-dalek/4.1.3/scalar/Scalar#From<u128>#from(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#From<u16>#from(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#From<u32>#from(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#From<u64>#from(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#From<u8>#from(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#Index<usize>#index(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#MulAssign<&Scalar>#mul_assign(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#Neg<Scalar>#neg(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#PartialEq<&Self>#eq(),2,uncalled_original
probe:curve25519-dalek/4.1.3/scalar/Scalar#Product<I>#product(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#SubAssign<&Scalar>#sub_assign(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#Sum<I>#sum(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar#Zeroize#zeroize(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar<&R>#random(),5,external_assume
probe:curve25519-dalek/4.1.3/scalar/Scalar<&[Scalar]>#batch_invert(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar<&[u8;/64]>#from_bytes_mod_order_wide(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar<&[u8]>#hash_from_bytes_verus(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar<[u8;/32]>#from_bytes_mod_order(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar<[u8;/32]>#from_canonical_bytes(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar<[u8;/64]>#from_hash_verus(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/Scalar<usize>#to_radix_2w_size_hint(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/bot_half(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/clamp_integer(),0,direct_libsignal
probe:curve25519-dalek/4.1.3/scalar/read_le_u64_into(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/square_multiply(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/top_half(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/&Scalar52#Scalar52<Scalar52>#as_montgomery(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/&Scalar52#Scalar52<Scalar52>#from_montgomery(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/&Scalar52#Scalar52<Scalar52>#montgomery_square(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/&Scalar52#Scalar52<Scalar52>#square(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/&mut/Scalar52#Scalar52<u64>#conditional_add_l(),2,uncalled_original
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52#Index<usize>#index(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52#Scalar52<[u8;/32]>#as_bytes(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52#Zeroize#zeroize(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<&Scalar52>#add(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<&Scalar52>#montgomery_mul(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<&Scalar52>#mul(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<&Scalar52>#sub(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<&Scalar52>#sub_new(),2,uncalled_original
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<&[u8;/32]>#from_bytes(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<&[u8;/64]>#from_bytes_wide(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<Scalar52>#montgomery_reduce(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<[u128;/9]>#mul_internal(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<[u128;/9]>#square_internal(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<u128>#part1(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/Scalar52<u128>#part2(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar/u64/serial/backend/m(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/scalar_batch_invert_lemmas/lemmas/lemma_backward_loop_acc_invariant(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_batch_invert_lemmas/lemmas/lemma_backward_loop_is_inverse(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_batch_invert_lemmas/lemmas/lemma_invert_chain(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_batch_invert_lemmas/lemmas/lemma_montgomery_mul_partial_product(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_batch_invert_lemmas/lemmas/lemma_mul_congruence(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_batch_invert_lemmas/lemmas/lemma_partial_product_full(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_batch_invert_lemmas/lemmas/lemma_partial_product_prefix_eq(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_helpers/Scalar<&[Scalar]>#product_of_slice(),4,helper_exec
probe:curve25519-dalek/4.1.3/scalar_helpers/Scalar<&[Scalar]>#sum_of_slice(),4,helper_exec
probe:curve25519-dalek/4.1.3/scalar_helpers/lemma_scalar_one_properties(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_helpers/lemma_scalar_zero_properties(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_helpers/lemma_u8_32_as_nat_one(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_helpers/lemma_u8_32_as_nat_zero(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_add_carry_and_sum_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_add_l_loop_invariant(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_add_loop_bounds(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_add_loop_invariant(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_add_sum_simplify(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_borrow_and_mask_bounded(),3,lemma
probe:curve25519-dalek/4.1.3/scalar_lemmas/lemmas/lemma_bound_scalar(),3,lemma
